,Metro station,lon,lat,Number of floors,type,Number of rooms,id,Area,floor,Price
63034,Новаторская,37.5223016329,55.6567309766,47,monolithBrick,3.0,287078986,99.1,37,37308177.0
63035,Новаторская,37.532349,55.675813,9,block,2.0,295970933,45.1,6,18500000.0
63036,Новаторская,37.5223016329,55.6567309766,47,monolithBrick,3.0,299791896,93.9,28,37026179.0
63038,Новаторская,37.53213797645261,55.65891371945928,34,monolith,3.0,301261489,77.5,30,32503500.0
63040,Новаторская,37.5298593538,55.6585475998,34,monolith,2.0,301261890,46.6,30,24739940.0
63042,Новаторская,37.5223016329,55.6567309766,47,monolithBrick,2.0,299064505,60.5,39,29747850.0
63043,Новаторская,37.532457,55.676149,9,block,2.0,300671129,36.4,5,12500000.0
63044,Новаторская,37.5223552771,55.6560485847,47,monolithBrick,3.0,300952660,77.3,37,34166600.0
63046,Новаторская,37.5298593538,55.6585475998,34,monolith,2.0,301261911,66.3,24,32274840.0
63048,Новаторская,37.5324115617723,55.6595505721122,34,monolith,2.0,301261689,55.8,34,31058280.0
63053,Аминьевская,37.47351,55.695611,25,monolith,4.0,300326991,142.6,18,58500000.0
63055,Аминьевская,37.461858,55.699406,29,monolith,0.0,300225110,27.0,15,16950000.0
63057,Аминьевская,37.47377,55.696423,25,monolith,4.0,294770491,102.2,10,53000000.0
63059,Аминьевская,37.474695,55.714506,25,monolith,4.0,300668175,90.0,9,58000000.0
63061,Аминьевская,37.468739,55.699974,9,monolith,4.0,299275420,89.0,6,40600000.0
63063,Аминьевская,37.474547,55.699037,38,monolith,0.0,296272611,27.5,21,15100000.0
63065,Аминьевская,37.47351,55.695611,27,monolith,4.0,295768868,108.0,8,45000000.0
63067,Аминьевская,37.468739,55.699974,27,monolith,1.0,300622309,36.2,5,17150000.0
63069,Аминьевская,37.473725,55.69731,18,monolith,4.0,295817937,102.0,3,61850000.0
63071,Аминьевская,37.470848,55.697235,31,monolith,1.0,301366489,47.2,2,26450000.0
63073,Аминьевская,37.473725,55.69731,10,monolith,4.0,298844873,106.0,3,68500000.0
63081,Аминьевская,37.45416,55.703084,9,monolithBrick,0.0,297902652,11.6,3,5700000.0
63083,Аминьевская,37.476788,55.696164,41,monolith,1.0,301184187,28.0,12,16200000.0
63085,Аминьевская,37.476025,55.710428,15,brick,4.0,296310154,176.5,12,55000000.0
63087,Аминьевская,37.459882,55.687289,19,panel,1.0,301157536,44.4,18,14350000.0
63089,Аминьевская,37.468739,55.699974,27,monolith,4.0,300507433,79.3,26,30978000.0
63091,Аминьевская,37.479456,55.708592,9,panel,4.0,300889157,67.0,5,20500000.0
63092,Аминьевская,37.4659474111,55.6864621213,12,monolith,1.0,299489728,34.0,3,17154638.0
63093,Аминьевская,37.43711,55.713517,23,monolith,1.0,297827625,49.0,20,25200000.0
63094,Аминьевская,37.4722073956,55.6877043853,30,monolith,0.0,297434831,22.4,4,15735473.0
63098,Аминьевская,37.4715596719,55.6981541535,11,monolith,0.0,296364947,33.7,7,19816598.0
63099,Аминьевская,37.47351,55.695611,25,monolith,4.0,299569914,146.8,22,64990000.0
63100,Аминьевская,37.4663443780139,55.6860136023158,42,monolith,0.0,298744460,18.6,21,12149000.0
63101,Аминьевская,37.474695,55.714506,25,monolith,4.0,301121256,97.2,18,64900000.0
63102,Аминьевская,37.466344378,55.6860136023,42,monolith,1.0,298744575,33.8,33,20656577.0
63104,Аминьевская,37.4668379045,55.6868075977,48,monolith,4.0,296356184,86.4,44,44212680.0
63105,Аминьевская,37.49665,55.716027,14,monolith,4.0,300509019,98.0,6,55000000.0
63106,Аминьевская,37.4733982964,55.6877468118,54,monolith,0.0,300673925,22.4,6,15034225.0
63107,Аминьевская,37.474695,55.714506,26,monolith,1.0,299796767,46.0,11,25700000.0
63108,Аминьевская,37.463655,55.693378,33,monolith,0.0,300679520,25.53,31,12051844.0
63110,Аминьевская,37.472207395581,55.6877043853403,30,monolith,4.0,296358575,95.5,27,48494768.0
63111,Аминьевская,37.49665,55.716027,14,monolith,4.0,300509151,91.5,11,50900000.0
63112,Аминьевская,37.4711827482111,55.6876078553086,45,monolith,4.0,296356238,100.8,41,51692182.0
63113,Аминьевская,37.463296,55.694616,33,monolith,1.0,296830619,42.1,16,16500000.0
63114,Аминьевская,37.4722073956,55.6877043853,30,monolith,0.0,300359605,23.1,2,16106444.0
63115,Аминьевская,37.453827,55.706934,16,panel,1.0,294760157,20.3,5,7000000.0
63116,Аминьевская,37.466837904473415,55.68680759773676,48,monolith,1.0,299579110,33.6,2,16018536.0
63117,Аминьевская,37.468739,55.699974,27,monolithBrick,4.0,300574549,111.6,20,37070000.0
63118,Аминьевская,37.461427,55.694566,33,monolith,0.0,300679479,21.8,33,11271646.0
63119,Аминьевская,37.443919,55.708704,7,monolith,0.0,300430867,37.0,2,12990000.0
63121,Аминьевская,37.476752,55.69725,43,monolithBrick,1.0,301383025,42.0,11,23989000.0
63122,Аминьевская,37.46206613128,55.69505466256157,34,monolith,1.0,300679334,32.3,30,15209747.0
63124,Аминьевская,37.4718028446,55.6984268776,29,monolith,0.0,289490341,29.8,13,17834911.0
63126,Аминьевская,37.4718028446,55.6984268776,29,monolith,1.0,291864876,42.4,3,22978310.0
63127,Аминьевская,37.43711,55.713517,20,monolith,4.0,299792149,111.0,4,68900000.0
63128,Аминьевская,37.4726965251,55.6881187898,42,monolith,0.0,296358796,22.8,35,16269204.0
63130,Аминьевская,37.4715596719,55.6981541535,11,monolith,1.0,293872751,38.5,9,21921284.0
63132,Аминьевская,37.4711827482,55.6876078553,45,monolith,4.0,296356239,105.0,36,51693008.0
63137,Аминьевская,37.47377,55.696423,27,monolith,3.0,299045760,97.0,10,53000000.0
63139,Аминьевская,37.474695,55.714506,24,monolith,2.0,299655879,46.0,14,31000000.0
63141,Аминьевская,37.474695,55.714506,25,monolith,3.0,294361246,98.0,18,64900000.0
63145,Аминьевская,37.474695,55.714506,25,monolith,3.0,301136080,88.4,13,88000000.0
63147,Аминьевская,37.468739,55.699974,9,monolithBrick,3.0,297470849,55.4,7,33490000.0
63149,Аминьевская,37.474547,55.699037,38,monolith,3.0,299415131,71.3,29,31100000.0
63151,Аминьевская,37.474547,55.699037,37,monolith,3.0,297825979,77.3,26,37000000.0
63153,Аминьевская,37.474534,55.69865,41,monolith,2.0,298002960,41.1,27,17990000.0
63157,Аминьевская,37.474695,55.714506,26,monolith,2.0,299951445,47.0,4,30400000.0
63165,Аминьевская,37.476052,55.71483,23,monolithBrick,3.0,296041240,128.0,5,73500000.0
63169,Аминьевская,37.47351,55.695611,8,monolith,3.0,301321085,97.1,2,53500000.0
63171,Аминьевская,37.468739,55.699974,27,monolith,3.0,300950682,73.78,8,34000000.0
63175,Аминьевская,37.47351,55.695611,27,monolith,2.0,298726658,45.0,6,23300000.0
63179,Аминьевская,37.456558,55.699695,16,panel,3.0,301224529,63.5,11,15900000.0
63181,Аминьевская,37.46061,55.704681,16,panel,3.0,301294578,67.5,13,16000000.0
63183,Аминьевская,37.459343,55.707765,9,panel,2.0,300386282,42.3,1,14600000.0
63185,Аминьевская,37.476752,55.69725,43,monolith,3.0,298786439,75.0,15,37400000.0
63187,Аминьевская,37.47377,55.696423,18,monolithBrick,3.0,301168871,84.0,8,39900000.0
63188,Аминьевская,37.472207395581,55.6877043853403,30,monolith,2.0,296358615,44.9,19,25154294.0
63189,Аминьевская,37.476752,55.69725,41,monolith,2.0,297325651,64.5,33,25790000.0
63190,Аминьевская,37.4659474111,55.6864621213,12,monolith,2.0,300359592,44.1,5,21312410.0
63191,Аминьевская,37.468739,55.699974,27,monolith,2.0,301129803,37.7,24,18500000.0
63192,Аминьевская,37.463655,55.693378,33,monolith,2.0,300679611,57.97,30,21980021.0
63194,Аминьевская,37.4668379045,55.6868075977,48,monolith,3.0,296355959,55.2,37,25609537.0
63195,Аминьевская,37.467697,55.69835,32,monolith,2.0,297903387,40.0,3,22700000.0
63196,Аминьевская,37.4663443780139,55.6860136023158,42,monolith,3.0,298744558,78.5,33,36842452.0
63197,Аминьевская,37.473725,55.69731,25,monolith,3.0,300864943,110.0,15,65900000.0
63198,Аминьевская,37.4668379045,55.6868075977,48,monolith,2.0,298744446,42.0,8,20052530.0
63200,Аминьевская,37.461427,55.694566,33,monolith,2.0,300679485,52.8,23,22249920.0
63201,Аминьевская,37.468739,55.699974,29,monolithBrick,2.0,298799627,45.0,19,16400000.0
63202,Аминьевская,37.472696525131,55.6881187898379,42,monolith,2.0,300359565,39.8,30,22286346.0
63204,Аминьевская,37.466344378,55.6860136023,42,monolith,3.0,298744524,68.4,18,32321377.0
63206,Аминьевская,37.4663443780139,55.6860136023158,42,monolith,3.0,298744586,73.3,33,35848643.0
63207,Аминьевская,37.468326,55.698883,29,monolith,3.0,297380955,60.0,22,28300000.0
63208,Аминьевская,37.4668379045,55.6868075977,48,monolith,3.0,296355974,61.9,4,26286440.0
63210,Аминьевская,37.4711827482111,55.6876078553086,45,monolith,2.0,296372283,37.7,28,22623894.0
63211,Аминьевская,37.474695,55.714506,26,monolith,2.0,297492465,45.6,11,25700000.0
63212,Аминьевская,37.466837904473415,55.68680759773676,48,monolith,3.0,296356167,71.8,27,31532554.0
63214,Аминьевская,37.461427,55.694566,33,monolith,2.0,300679492,48.6,27,20260951.0
63216,Аминьевская,37.4774996686475,55.6942715512714,28,monolith,2.0,300358450,69.1,28,33838270.0
63223,Давыдково,37.481496,55.715322,9,monolith,4.0,298825074,180.0,2,160000000.0
63224,Давыдково,37.447539,55.683052,33,monolith,1.0,299511962,34.2,31,12183569.0
63226,Давыдково,37.447539,55.683052,33,monolith,1.0,299511913,32.3,20,11985094.0
63228,Давыдково,37.454977,55.703789,9,panel,0.0,276411323,18.2,9,6916000.0
63230,Давыдково,37.447539,55.683052,33,monolith,1.0,299511927,36.2,23,12647511.0
63232,Давыдково,37.446542,55.683041,33,monolith,1.0,299512111,36.2,30,14135245.0
63233,Давыдково,37.478908,55.718973,30,monolith,4.0,296082689,217.3,13,127000000.0
63234,Давыдково,37.447198,55.682737,33,monolith,1.0,299934163,37.7,17,13567244.0
63236,Давыдково,37.447539,55.683052,33,monolith,1.0,299511886,42.1,16,14700587.0
63238,Давыдково,37.447198,55.682737,33,monolith,1.0,299511739,40.7,32,13624899.0
63240,Давыдково,37.454977,55.703789,9,panel,0.0,276411294,20.0,8,7600000.0
63241,Давыдково,37.476968,55.717026,23,monolith,1.0,300931694,45.0,19,30000000.0
63242,Давыдково,37.446542,55.683041,33,monolith,1.0,299783201,32.5,32,13085765.0
63244,Давыдково,37.447198,55.682737,33,monolith,0.0,299511786,20.2,15,8743551.0
63246,Давыдково,37.447198,55.682737,33,monolith,0.0,299511777,25.5,13,10359835.0
63248,Давыдково,37.447198,55.682737,33,monolith,0.0,299520324,23.8,12,9799907.0
63250,Давыдково,37.446542,55.683041,33,monolith,1.0,299512029,50.3,2,16661022.0
63252,Давыдково,37.447045,55.68329,33,monolith,1.0,299511978,38.1,17,14208220.0
63254,Давыдково,37.446542,55.683041,33,monolith,0.0,299512076,20.2,22,9950173.0
63256,Давыдково,37.447045,55.68329,33,monolith,1.0,299512012,36.0,25,13990059.0
63258,Давыдково,37.446542,55.683041,33,monolith,1.0,299512117,34.2,31,13189921.0
63260,Давыдково,37.446542,55.683041,33,monolith,0.0,300937455,23.8,28,10458214.0
63262,Давыдково,37.446542,55.683041,33,monolith,0.0,299512102,25.7,27,10473859.0
63264,Давыдково,37.447198,55.682737,33,monolith,1.0,299511807,31.4,17,12254798.0
63266,Давыдково,37.446542,55.683041,33,monolith,1.0,299520331,32.4,21,13147195.0
63272,Давыдково,37.474938,55.716509,22,monolith,4.0,301203500,104.0,14,75000000.0
63281,Давыдково,37.468739,55.699974,24,monolith,4.0,295927514,114.0,12,37900000.0
63282,Давыдково,37.478908,55.718973,31,monolith,4.0,298473997,168.9,25,180000000.0
63285,Давыдково,37.45416,55.703084,9,panel,0.0,299203481,12.0,9,6400000.0
63287,Давыдково,37.45416,55.703084,9,monolithBrick,0.0,301156929,11.7,6,5700000.0
63295,Давыдково,37.468739,55.699974,27,monolith,1.0,298253235,37.7,24,18490000.0
63296,Давыдково,37.4275543001849,55.7125858984801,14,monolithBrick,4.0,295855077,71.3,11,23500000.0
63299,Давыдково,37.469719,55.70316,16,panel,1.0,300810993,33.0,9,10300000.0
63300,Давыдково,37.430841,55.71632,31,monolith,0.0,298510065,23.6,11,9200000.0
63301,Давыдково,37.461373,55.695504,34,monolith,0.0,299374243,20.0,3,9499000.0
63315,Давыдково,37.432236,55.716017,30,monolith,2.0,299963315,56.7,30,23250000.0
63322,Давыдково,37.447198,55.682737,33,monolith,2.0,299511809,51.3,17,17480335.0
63324,Давыдково,37.447539,55.683052,33,monolith,2.0,299511896,48.5,18,16645171.0
63326,Давыдково,37.446542,55.683041,33,monolith,2.0,299512106,51.5,29,17427252.0
63328,Давыдково,37.447045,55.68329,33,monolith,2.0,299512025,41.7,29,15023100.0
63329,Давыдково,37.478019,55.719313,31,monolithBrick,3.0,289899667,128.0,24,65000000.0
63330,Давыдково,37.446542,55.683041,33,monolith,2.0,301305932,62.3,16,20825250.0
63332,Давыдково,37.447045,55.68329,33,monolith,2.0,300346304,65.7,16,20776050.0
63334,Давыдково,37.447539,55.683052,33,monolith,3.0,299511874,71.9,14,22151310.0
63336,Давыдково,37.447539,55.683052,33,monolith,2.0,299511959,51.5,29,16947371.0
63338,Давыдково,37.447539,55.683052,33,monolith,2.0,299511887,58.5,17,18786121.0
63339,Давыдково,37.476968,55.717026,22,monolith,2.0,294770486,53.0,18,32000000.0
63340,Давыдково,37.446542,55.683041,33,monolith,3.0,299512113,72.1,30,22983767.0
63344,Давыдково,37.447045,55.68329,33,monolith,2.0,299512000,50.8,20,17354806.0
63345,Давыдково,37.478019,55.719313,31,monolithBrick,3.0,299562690,82.0,12,39500000.0
63346,Давыдково,37.447198,55.682737,33,monolith,2.0,300741264,45.8,15,16257608.0
63348,Давыдково,37.394036,55.700816,12,monolith,3.0,286761795,79.3,11,22997000.0
63350,Давыдково,37.446542,55.683041,33,monolith,2.0,299512071,58.5,20,19767315.0
63354,Давыдково,37.447045,55.68329,33,monolith,3.0,299511985,77.1,17,24691084.0
63356,Давыдково,37.447045,55.68329,33,monolith,3.0,300470552,76.4,13,24399467.0
63358,Давыдково,37.446542,55.683041,33,monolith,2.0,301305931,62.5,22,20867583.0
63360,Давыдково,37.447045,55.68329,33,monolith,2.0,299934158,52.8,25,18804542.0
63361,Давыдково,37.479034,55.715479,24,monolith,3.0,299936366,156.0,7,81980000.0
63362,Давыдково,37.446542,55.683041,33,monolith,2.0,299512077,51.3,23,17435050.0
63364,Давыдково,37.447045,55.68329,33,monolith,3.0,299511975,79.9,16,24561131.0
63369,Давыдково,37.480022,55.71515,7,monolith,3.0,239000729,324.0,1,210000000.0
63373,Давыдково,37.476052,55.71483,23,monolith,3.0,301174376,128.0,5,73500000.0
63377,Давыдково,37.470985,55.706436,9,monolith,2.0,300470315,50.7,9,14750000.0
63378,Давыдково,37.452642,55.691009,9,panel,2.0,300248146,45.1,6,14850000.0
63383,Давыдково,37.432236,55.716017,30,monolith,2.0,294213944,43.7,26,15200000.0
63399,Кунцевская,37.319296,55.703981,17,panel,1.0,300989428,43.4,4,7500000.0
63401,Кунцевская,37.328584,55.706619,19,monolith,1.0,299071845,44.6,4,6999000.0
63424,Кунцевская,37.394377,55.712218,24,panel,1.0,294397304,38.3,11,11300000.0
63427,Кунцевская,37.323078,55.704676,24,panel,1.0,300053224,40.0,9,7900000.0
63428,Кунцевская,37.318415,55.705305,20,monolith,1.0,296210566,44.7,5,8700000.0
63430,Кунцевская,37.399048,55.705452,22,panel,1.0,299543766,38.5,19,10800000.0
63446,Кунцевская,37.363493,55.700248,24,monolith,0.0,301170378,24.6,22,7500000.0
63449,Кунцевская,37.394916,55.700329,12,monolith,0.0,295857104,30.5,4,11850000.0
63452,Кунцевская,37.431585,55.730583,17,panel,1.0,300661181,34.5,8,11350000.0
63456,Кунцевская,37.428427,55.716592,29,monolith,0.0,292436923,25.2,4,10200000.0
63458,Кунцевская,37.327632,55.70565,20,monolith,1.0,300973198,44.6,19,9500000.0
63459,Кунцевская,37.399048,55.705452,24,panel,1.0,292726913,38.3,20,9800000.0
63460,Кунцевская,37.453971,55.706401,16,panel,1.0,298811811,20.0,12,8000000.0
63461,Кунцевская,37.323509,55.702744,24,panel,1.0,300791837,42.8,11,8499000.0
63462,Кунцевская,37.45663,55.717802,9,panel,1.0,299135237,32.7,1,9300000.0
63464,Кунцевская,37.393542,55.710748,12,panel,1.0,301133218,39.0,5,9950000.0
63465,Кунцевская,37.455885,55.72017,9,brick,1.0,299067318,34.0,4,10600000.0
63466,Кунцевская,37.453827,55.706934,16,panel,1.0,301123278,19.0,11,7990000.0
63467,Кунцевская,37.453971,55.706401,16,panel,1.0,299467428,36.5,12,10500000.0
63469,Кунцевская,37.454627,55.715373,16,panel,1.0,298146213,34.5,7,11300000.0
63501,Кунцевская,37.420356,55.724256,9,brick,2.0,301233886,45.0,5,16950000.0
63517,Кунцевская,37.396371,55.714019,16,panel,3.0,301010865,54.0,2,12990000.0
63519,Кунцевская,37.394377,55.712218,24,panel,2.0,300104962,62.0,10,14950000.0
63537,Кунцевская,37.394575,55.71375,12,brick,3.0,300942502,55.0,6,12700000.0
63542,Кунцевская,37.430732,55.716326,30,monolith,3.0,297984361,63.03,24,25738446.0
63544,Кунцевская,37.430732,55.716326,30,monolith,3.0,297984360,72.63,27,28624352.0
63546,Кунцевская,37.430732,55.716326,30,monolith,3.0,297984351,109.43,30,41841865.0
63548,Кунцевская,37.4320966944,55.7160533384,30,monolith,2.0,297984169,50.69,28,22628083.0
63549,Кунцевская,37.394916,55.700329,10,monolith,3.0,301408359,79.1,9,25000000.0
63550,Кунцевская,37.4293880233,55.7164446142,29,monolith,2.0,297986195,47.83,20,20087358.0
63552,Кунцевская,37.430732,55.716326,30,monolith,3.0,297984332,76.04,29,29920000.0
63554,Мнёвники,37.467544456344,55.7733694600172,6,monolith,1.0,299370745,39.0,2,19500000.0
63575,Мнёвники,37.4515787427,55.7521068446,16,monolith,1.0,299064211,29.2,8,15180000.0
63597,Мнёвники,37.4515787427,55.7521068446,21,monolithBrick,4.0,276141048,116.0,2,65000000.0
63607,Мнёвники,37.473411,55.773854,57,monolith,1.0,301058320,34.0,22,22400000.0
63609,Мнёвники,37.473411,55.773854,57,monolith,1.0,300275442,35.0,38,24990000.0
63611,Мнёвники,37.47368,55.770142,25,monolith,1.0,296991739,38.0,5,18999000.0
63613,Мнёвники,37.474336,55.773662,58,monolithBrick,1.0,298883995,32.8,9,18900000.0
63615,Мнёвники,37.470539,55.775041,23,monolith,4.0,301387464,108.0,15,74999999.0
63619,Мнёвники,37.485484,55.770041,9,block,1.0,301178903,31.8,4,10700000.0
63621,Мнёвники,37.460484,55.774816,9,brick,1.0,300739993,31.5,9,10500000.0
63625,Мнёвники,37.451061,55.78116,19,monolith,4.0,299764891,190.7,4,75000000.0
63627,Мнёвники,37.473006,55.774517,17,monolith,1.0,278455780,29.9,4,13750000.0
63629,Мнёвники,37.461176,55.775388,22,monolith,1.0,301250916,42.0,12,18500000.0
63631,Мнёвники,37.498537,55.767448,19,monolith,0.0,298469387,25.0,16,13490000.0
63633,Мнёвники,37.475243,55.769393,9,monolith,1.0,270936083,33.0,2,11500000.0
63634,Мнёвники,37.467544456344,55.7733694600172,6,monolith,1.0,299370751,39.8,4,22606400.0
63635,Мнёвники,37.47368,55.770142,25,monolith,1.0,298127567,34.1,10,13500000.0
63637,Мнёвники,37.473411,55.773854,58,monolith,4.0,296325197,108.6,38,59990000.0
63638,Мнёвники,37.467544456344,55.7733694600172,6,monolith,2.0,299370748,44.0,3,23232000.0
63639,Мнёвники,37.4523565833,55.7515199123,13,monolith,2.0,301124821,82.5,3,36100000.0
63642,Мнёвники,37.467544456344,55.7733694600172,6,monolith,3.0,299370759,81.8,4,39509400.0
63650,Мнёвники,37.467544456344,55.7733694600172,6,monolith,2.0,299370739,63.8,2,28773800.0
63651,Мнёвники,37.472674,55.76919,25,monolith,2.0,299138346,56.0,10,33000000.0
63652,Мнёвники,37.467544456344,55.7733694600172,6,monolith,3.0,299370769,87.0,6,41847000.0
63677,Мнёвники,37.472899,55.772943,21,monolith,2.0,299740794,60.5,5,26500000.0
63679,Мнёвники,37.472899,55.772943,20,monolith,2.0,299032034,43.0,5,18990000.0
63681,Мнёвники,37.474336,55.773662,58,monolith,3.0,299587735,112.0,24,51500000.0
63683,Мнёвники,37.473411,55.773854,58,monolith,3.0,299515962,92.5,20,58000000.0
63687,Мнёвники,37.452462,55.752126,21,monolith,2.0,294195526,77.9,13,46000000.0
63689,Мнёвники,37.479843,55.771469,22,monolith,3.0,301166716,75.6,15,27400000.0
63695,Мнёвники,37.47368,55.770142,25,monolith,2.0,301249609,51.4,7,16990000.0
63697,Мнёвники,37.47368,55.770142,25,monolith,3.0,278015580,96.0,6,31000000.0
63701,Мнёвники,37.47368,55.770142,25,monolith,2.0,301202479,40.1,17,18500000.0
63703,Мнёвники,37.472899,55.772943,21,monolith,2.0,301179673,60.5,5,26500000.0
63705,Мнёвники,37.471536,55.774892,19,monolith,3.0,300930684,75.0,15,37900000.0
63707,Мнёвники,37.472674,55.76919,20,monolith,2.0,300506281,50.3,11,26700000.0
63709,Мнёвники,37.4468496038752,55.7502451594434,11,monolith,2.0,296570889,82.4,7,31980000.0
63711,Мнёвники,37.45316756379224,55.75051545146615,23,monolith,2.0,297426785,83.9,4,33400000.0
63713,Мнёвники,37.45403296725693,55.74966452552136,23,monolith,2.0,300484675,63.1,6,30900000.0
63715,Мнёвники,37.45157874268017,55.75210684461618,21,monolith,2.0,299114173,67.2,13,41500000.0
63721,Мнёвники,37.45243436735612,55.75214012395856,15,monolith,2.0,299248222,77.9,9,45500000.0
63755,Терехово ,37.452399,55.751503,16,monolith,1.0,299708861,42.8,7,19500000.0
63757,Терехово ,37.456796592589,55.747438369644,21,monolith,0.0,297755456,29.0,2,14500000.0
63759,Терехово ,37.455103,55.749881,22,monolith,0.0,291111730,28.9,15,15500000.0
63761,Терехово ,37.4523565833,55.7515199123,13,monolith,1.0,300984912,37.0,13,17000000.0
63763,Терехово ,37.45887798678495,55.748911889794186,19,monolith,1.0,297457979,28.2,4,16500000.0
63765,Терехово ,37.453396,55.75286,13,panel,1.0,294104045,43.0,13,24800000.0
63767,Терехово ,37.45316756379224,55.75051545146615,23,monolith,1.0,299114766,29.2,9,15000000.0
63769,Терехово ,37.448761,55.758954,4,monolith,4.0,276623845,360.0,4,250000000.0
63771,Терехово ,37.45403296725693,55.74966452552136,22,monolith,1.0,297181882,28.5,9,16300000.0
63773,Терехово ,37.4504241124,55.7516800964,13,monolith,0.0,299367855,29.2,9,16000000.0
63775,Терехово ,37.45518726718042,55.748963325871735,23,monolith,0.0,291075725,29.0,8,16000000.0
63777,Терехово ,37.45316756379224,55.75051545146615,23,monolithBrick,0.0,300338021,27.8,5,15000000.0
63779,Терехово ,37.4545489014348,55.7492492482398,23,monolith,4.0,298605374,122.4,21,65000000.0
63781,Терехово ,37.452372,55.759861,4,monolith,4.0,277272711,245.4,2,230000000.0
63783,Терехово ,37.45243436735612,55.75214012395856,14,monolith,4.0,295967581,103.4,4,48000000.0
63785,Терехово ,37.45403296725693,55.74966452552136,23,monolith,1.0,299903275,44.9,9,21500000.0
63787,Терехово ,37.4551872672,55.7489633259,23,monolith,4.0,278719568,95.7,5,55000000.0
63789,Терехово ,37.45403296725693,55.74966452552136,23,monolith,4.0,300896243,104.2,4,46000000.0
63791,Терехово ,37.452399,55.751503,10,monolith,1.0,300504746,46.4,3,25900000.0
63793,Терехово ,37.45316756379224,55.75051545146615,22,monolith,4.0,284292811,140.9,21,90000000.0
63795,Терехово ,37.45518726718042,55.748963325871735,23,monolithBrick,4.0,293032717,96.0,5,54949000.0
63797,Терехово ,37.4504241124084,55.7516800963904,21,monolith,4.0,297917291,135.3,10,90000000.0
63799,Терехово ,37.4515787427,55.7521068446,21,monolith,4.0,295873974,102.2,10,68500000.0
63801,Терехово ,37.45235658329512,55.75151991229208,13,monolith,1.0,297968235,44.4,10,23000000.0
63803,Терехово ,37.45403296725693,55.74966452552136,23,monolith,1.0,299435950,41.3,17,22000000.0
63804,Терехово ,37.4468496038752,55.7502451594434,11,monolith,4.0,300358206,123.2,11,81435200.0
63805,Терехово ,37.4468496039,55.7502451594,16,monolith,1.0,274550190,47.8,4,22000000.0
63835,Терехово ,37.45243436735612,55.75214012395856,15,monolith,2.0,296380327,77.9,6,45950000.0
63837,Терехово ,37.45235658329512,55.75151991229208,16,monolith,2.0,300867029,62.0,4,29500000.0
63839,Терехово ,37.458094,55.748306,22,monolith,2.0,300709641,64.8,21,29900000.0
63841,Терехово ,37.44788674268109,55.75127468641054,23,monolith,2.0,297115587,54.0,23,26499000.0
63843,Терехово ,37.45531,55.752404,23,monolith,2.0,297510249,43.7,16,30000000.0
63845,Терехово ,37.452462,55.752126,15,monolith,3.0,299561961,76.0,3,40280000.0
63847,Терехово ,37.45433380815729,55.75072293459037,22,monolith,3.0,300741767,104.0,9,62990000.0
63849,Терехово ,37.455193,55.744931,10,monolith,2.0,298867157,80.4,4,60500000.0
63851,Терехово ,37.45531,55.752404,15,monolith,3.0,295016976,100.0,6,52900000.0
63853,Терехово ,37.45243436735612,55.75214012395856,23,monolithBrick,2.0,298988781,53.9,23,27000000.0
63855,Терехово ,37.45235658329512,55.75151991229208,13,monolith,2.0,297095390,70.6,9,31000000.0
63857,Терехово ,37.4540329673,55.7496645255,23,monolith,3.0,293343565,99.8,16,48500000.0
63859,Терехово ,37.4546249153439,55.7503315653438,23,monolith,3.0,295815833,81.0,11,41200000.0
63861,Терехово ,37.4523565833,55.7515199123,13,monolith,2.0,298214334,70.3,9,31000000.0
63863,Терехово ,37.45389,55.751933,21,monolithBrick,3.0,301263000,122.0,2,82500000.0
63865,Терехово ,37.45316756379224,55.75051545146615,13,monolith,2.0,300391173,48.1,4,22500000.0
63867,Терехово ,37.45389348905851,55.75201456903513,13,monolith,2.0,298696354,65.0,5,34000000.0
63869,Терехово ,37.4545489014348,55.7492492482398,23,monolith,2.0,298681131,76.0,19,37500000.0
63871,Терехово ,37.45433380815729,55.75072293459037,22,monolith,2.0,299119514,61.0,21,39000000.0
63873,Терехово ,37.453161127812976,55.752437076977735,21,brick,2.0,301260592,65.7,4,35500000.0
63875,Терехово ,37.455786,55.747008,21,monolith,2.0,300531860,67.0,6,34900000.0
63877,Терехово ,37.4523565833,55.7515199123,13,monolith,2.0,298696548,65.0,3,28000000.0
63879,Терехово ,37.45316756379224,55.75051545146615,23,monolith,3.0,301037118,84.0,8,38000000.0
63881,Терехово ,37.458180612441,55.7484837576404,22,monolith,3.0,300608587,64.8,11,33000000.0
63883,Терехово ,37.45316756379224,55.75051545146615,23,monolith,2.0,300935005,46.0,16,23700000.0
63885,Терехово ,37.45389348905851,55.75201456903513,13,monolith,2.0,287644966,59.9,3,34500000.0
63887,Терехово ,37.4554516739959,55.7509149927536,23,monolith,2.0,286960309,68.0,11,32950000.0
63889,Терехово ,37.4586957396,55.7497735764,18,monolith,3.0,300597586,99.0,10,52500000.0
63893,Карамышевская,37.468254,55.78856,12,panel,1.0,277869507,39.0,4,11300000.0
63899,Карамышевская,37.4223509214603,55.8186092017798,26,monolith,0.0,300698703,25.5,13,13600000.0
63902,Карамышевская,37.4401249948804,55.776624983883,3,monolith,4.0,300415710,237.9,1,226600000.0
63903,Карамышевская,37.5078063512008,55.7597681819349,20,monolith,1.0,298427773,41.2,6,22500000.0
