Авиамоторная;37.706622;55.750844;26;monolith;2023;13.6;2;301127573;57.5;flat;10;26.4;23500000
Авиамоторная;37.704862;55.751041;27;None;2023;13.8;1;297800017;38.7;flat;26;16.7;16700000
Авиамоторная;37.706622;55.750844;26;None;2023;13.7;2;297833614;56.0;flat;9;24.3;26700000
Авиамоторная;37.706622;55.750844;27;monolithBrick;2023;13.7;2;300574314;57.7;flat;11;26.4;25000000
Авиамоторная;37.703775;55.751447;29;monolith;2023;9.3;1;298312705;35.1;flat;17;13.6;19000000
Авиамоторная;37.706973;55.75323;23;monolith;None;10.0;1;297971524;48.09;flat;10;27.8;25990000
Авиамоторная;37.698672;55.750195;28;monolith;2021;13.5;2;293672875;58.4;flat;19;36.2;23250000
Авиамоторная;37.703775;55.751447;30;block;2023;5.0;1;298155615;28.4;flat;2;16.4;17770000
Авиамоторная;37.704862;55.751041;27;None;None;17.9;1;299463231;38.3;flat;18;12.0;16600000
Авиамоторная;37.703775;55.751447;30;monolith;None;10.0;1;298223456;28.4;flat;2;13.4;17850000
Авиамоторная;37.705679;55.750859;27;None;None;18.0;1;300595799;38.0;flat;8;12.0;18900000
Авиамоторная;37.687111;55.748022;28;None;None;9.1;1;298735611;30.3;flat;2;16.1;15490000
Авиамоторная;37.702077;55.751898;26;monolith;None;13.5;2;295811675;57.2;flat;25;38.7;25400000
Авиамоторная;37.704862;55.751041;27;monolith;2023;11.1;2;299256702;55.8;flat;24;26.4;25499999
Авиамоторная;37.700361;55.751097;14;monolith;None;11.4;2;294673101;59.7;flat;14;24.5;29320000
Авиамоторная;37.687111;55.748022;27;None;None;14.0;2;295994226;56.0;flat;19;26.0;22950000
Авиамоторная;37.704862;55.751041;27;monolith;None;12.0;2;288960560;56.0;flat;8;33.0;24500000
Авиамоторная;37.687111;55.748022;27;None;None;14.0;2;297857137;56.0;flat;19;26.0;22950000
Авиамоторная;37.6911851725965;55.7500052956794;14;monolith;None;16.3;2;298918046;61.5;flat;9;30.0;33000000
Авиамоторная;37.706622;55.750844;26;monolith;None;8.0;1;281955276;37.8;flat;16;19.0;17000000
Авиамоторная;37.702077;55.751898;24;monolithBrick;None;13.6;2;295669650;60.6;flat;8;27.7;28100000
Авиамоторная;37.700595;55.749435;28;monolith;2021;12.0;1;298340794;45.0;flat;22;28.0;20550000
Авиамоторная;37.700595;55.749435;28;panel;None;12.0;1;299479710;45.0;flat;22;None;21300000
Авиамоторная;37.7006667814642;55.7496225599588;10;monolith;None;None;1;270995859;36.8;flat;9;None;19000000
Авиамоторная;37.6965109035173;55.7532442158635;23;monolith;None;9.7;1;299075187;28.4;flat;10;9.7;14000000
Авиамоторная;37.705679;55.750859;22;monolithBrick;2024;12.6;1;299589111;75.0;flat;16;45.0;32000000
Авиамоторная;37.6996415464;55.7528906503;25;monolith;None;15.1;1;300654147;39.9;flat;12;15.5;17500000
Авиамоторная;37.689159;55.750494;25;monolith;None;18.8;1;291071790;49.6;flat;15;16.3;20900000
Авиамоторная;37.700595;55.749435;28;monolith;None;12.0;1;299555375;45.0;flat;22;25.0;21000000
